model_name,condition,blocked_reaction_id
iML1515,acetate_aerobic,RZ5PP
iML1515,acetate_aerobic,DDPGALA
iML1515,acetate_aerobic,EX_ttdcea_e
iML1515,acetate_aerobic,CRNBTCT
iML1515,acetate_aerobic,CRNCBCT
iML1515,acetate_aerobic,CRNCDH
iML1515,acetate_aerobic,HETZK
iML1515,acetate_aerobic,EX_26dap__M_e
iML1515,acetate_aerobic,CYNTAH
iML1515,acetate_aerobic,EX_acnam_e
iML1515,acetate_aerobic,EX_amp_e
iML1515,acetate_aerobic,TMAOR1
iML1515,acetate_aerobic,TMAOR2
iML1515,acetate_aerobic,FRUK
iML1515,acetate_aerobic,SPMDAT1
iML1515,acetate_aerobic,KG6PDC
iML1515,acetate_aerobic,SPMDAT2
iML1515,acetate_aerobic,X5PL3E
iML1515,acetate_aerobic,DOGULNR
iML1515,acetate_aerobic,EX_fuc__L_e
iML1515,acetate_aerobic,EX_met__D_e
iML1515,acetate_aerobic,EX_tartr__L_e
iML1515,acetate_aerobic,BETALDHx
iML1515,acetate_aerobic,BETALDHy
iML1515,acetate_aerobic,EX_taur_e
iML1515,acetate_aerobic,EX_maltpt_e
iML1515,acetate_aerobic,EX_glcur_e
iML1515,acetate_aerobic,DKGLCNR1
iML1515,acetate_aerobic,ACPS1
iML1515,acetate_aerobic,EX_nmn_e
iML1515,acetate_aerobic,ARAI
iML1515,acetate_aerobic,M1PD
iML1515,acetate_aerobic,GALS3
iML1515,acetate_aerobic,FCI
iML1515,acetate_aerobic,FCLK
iML1515,acetate_aerobic,FCLPA
iML1515,acetate_aerobic,EX_f6p_e
iML1515,acetate_aerobic,OP4ENH
iML1515,acetate_aerobic,EX_rmn_e
iML1515,acetate_aerobic,HOPNTAL
iML1515,acetate_aerobic,CYANST
iML1515,acetate_aerobic,EX_ttdca_e
iML1515,acetate_aerobic,3HPPPNH
iML1515,acetate_aerobic,GMAND
iML1515,acetate_aerobic,AMANK
iML1515,acetate_aerobic,EX_g6p_e
iML1515,acetate_aerobic,EX_2ddglcn_e
iML1515,acetate_aerobic,EX_mmet_e
iML1515,acetate_aerobic,NTRIR2x
iML1515,acetate_aerobic,GPDDA1
iML1515,acetate_aerobic,ASCBPL
iML1515,acetate_aerobic,ACBIPGT
iML1515,acetate_aerobic,ADOCBLS
iML1515,acetate_aerobic,EX_galct__D_e
iML1515,acetate_aerobic,ADOCBIK
iML1515,acetate_aerobic,HPPPNDO
iML1515,acetate_aerobic,DXYLK
iML1515,acetate_aerobic,DHCINDO
iML1515,acetate_aerobic,HKNDDH
iML1515,acetate_aerobic,HKNTDH
iML1515,acetate_aerobic,GPDDA5
iML1515,acetate_aerobic,MANPGH
iML1515,acetate_aerobic,AMANAPEr
iML1515,acetate_aerobic,EX_3hcinnm_e
iML1515,acetate_aerobic,EX_acac_e
iML1515,acetate_aerobic,EX_acmana_e
iML1515,acetate_aerobic,AP5AH
iML1515,acetate_aerobic,MI1PP
iML1515,acetate_aerobic,EX_galur_e
iML1515,acetate_aerobic,TAUDO
iML1515,acetate_aerobic,MLTG2
iML1515,acetate_aerobic,EX_but_e
iML1515,acetate_aerobic,MLTG1
iML1515,acetate_aerobic,AMALT3
iML1515,acetate_aerobic,EX_lcts_e
iML1515,acetate_aerobic,EX_ocdca_e
iML1515,acetate_aerobic,EX_cbl1_e
iML1515,acetate_aerobic,ACNML
iML1515,acetate_aerobic,TMK
iML1515,acetate_aerobic,EX_nac_e
iML1515,acetate_aerobic,UDPGD
iML1515,acetate_aerobic,GLCRD
iML1515,acetate_aerobic,PPPNDO
iML1515,acetate_aerobic,26DAHtex
iML1515,acetate_aerobic,HCINNMtex
iML1515,acetate_aerobic,HPPPNtex
iML1515,acetate_aerobic,ACMANAtex
iML1515,acetate_aerobic,ACMUMtex
iML1515,acetate_aerobic,BSORy
iML1515,acetate_aerobic,DMSOR2
iML1515,acetate_aerobic,SUCptspp
iML1515,acetate_aerobic,TSULabcpp
iML1515,acetate_aerobic,TARTRt7pp
iML1515,acetate_aerobic,EX_dad_2_e
iML1515,acetate_aerobic,EX_ser__D_e
iML1515,acetate_aerobic,DDGALK
iML1515,acetate_aerobic,EX_gam6p_e
iML1515,acetate_aerobic,AB6PGH
iML1515,acetate_aerobic,EX_ocdcea_e
iML1515,acetate_aerobic,EX_cynt_e
iML1515,acetate_aerobic,EX_galctn__D_e
iML1515,acetate_aerobic,AMALT1
iML1515,acetate_aerobic,EX_glyb_e
iML1515,acetate_aerobic,TAURabcpp
iML1515,acetate_aerobic,3HCINNMH
iML1515,acetate_aerobic,BSORx
iML1515,acetate_aerobic,NMNt7pp
iML1515,acetate_aerobic,EX_so3_e
iML1515,acetate_aerobic,GP4GH
iML1515,acetate_aerobic,XYLt2pp
iML1515,acetate_aerobic,EX_ascb__L_e
iML1515,acetate_aerobic,GLYBtex
iML1515,acetate_aerobic,GTPtex
iML1515,acetate_aerobic,EX_ala_B_e
iML1515,acetate_aerobic,EX_minohp_e
iML1515,acetate_aerobic,EX_ppt_e
iML1515,acetate_aerobic,H2tex
iML1515,acetate_aerobic,SPODMpp
iML1515,acetate_aerobic,EX_lyx__L_e
iML1515,acetate_aerobic,EX_acmum_e
iML1515,acetate_aerobic,EX_dca_e
iML1515,acetate_aerobic,EX_all__D_e
iML1515,acetate_aerobic,NO3R1bpp
iML1515,acetate_aerobic,EX_octa_e
iML1515,acetate_aerobic,PHYTSpp
iML1515,acetate_aerobic,EX_gbbtn_e
iML1515,acetate_aerobic,PPTHpp
iML1515,acetate_aerobic,NO3R2pp
iML1515,acetate_aerobic,EX_xylu__L_e
iML1515,acetate_aerobic,EX_gdp_e
iML1515,acetate_aerobic,EX_gtp_e
iML1515,acetate_aerobic,NTP3pp
iML1515,acetate_aerobic,NO3R2bpp
iML1515,acetate_aerobic,THMabcpp
iML1515,acetate_aerobic,TREptspp
iML1515,acetate_aerobic,TMAOR1pp
iML1515,acetate_aerobic,TMAOR2pp
iML1515,acetate_aerobic,EX_tma_e
iML1515,acetate_aerobic,DDGLCNtex
iML1515,acetate_aerobic,XYLabcpp
iML1515,acetate_aerobic,XYLUt2pp
iML1515,acetate_aerobic,GALURtex
iML1515,acetate_aerobic,FDMO
iML1515,acetate_aerobic,EX_fruur_e
iML1515,acetate_aerobic,GALtex
iML1515,acetate_aerobic,CBL1abcpp
iML1515,acetate_aerobic,EX_malttr_e
iML1515,acetate_aerobic,ACACt2pp
iML1515,acetate_aerobic,ACGAptspp
iML1515,acetate_aerobic,ACMANAptspp
iML1515,acetate_aerobic,ACNAMt2pp
iML1515,acetate_aerobic,GALCTtex
iML1515,acetate_aerobic,GALCTNtex
iML1515,acetate_aerobic,GALTtex
iML1515,acetate_aerobic,EX_cbi_e
iML1515,acetate_aerobic,CHOLD
iML1515,acetate_aerobic,EX_arbtn_fe3_e
iML1515,acetate_aerobic,EX_cpgn_e
iML1515,acetate_aerobic,EX_ch4_e
iML1515,acetate_aerobic,EX_adocbl_e
iML1515,acetate_aerobic,GAMtex
iML1515,acetate_aerobic,GBBTNtex
iML1515,acetate_aerobic,DAPabcpp
iML1515,acetate_aerobic,DMSOR1pp
iML1515,acetate_aerobic,ALLabcpp
iML1515,acetate_aerobic,ASCBptspp
iML1515,acetate_aerobic,GLCDpp
iML1515,acetate_aerobic,HYD2pp
iML1515,acetate_aerobic,NACtpp
iML1515,acetate_aerobic,INSTtex
iML1515,acetate_aerobic,GLCRtex
iML1515,acetate_aerobic,GLCURtex
iML1515,acetate_aerobic,GLNtex
iML1515,acetate_aerobic,EX_ppa_e
iML1515,acetate_aerobic,OCTAtex
iML1515,acetate_aerobic,NTD8pp
iML1515,acetate_aerobic,FRULYStex
iML1515,acetate_aerobic,MALTtexi
iML1515,acetate_aerobic,CRNt7pp
iML1515,acetate_aerobic,EX_no_e
iML1515,acetate_aerobic,DGSNt2pp
iML1515,acetate_aerobic,DINSt2pp
iML1515,acetate_aerobic,DURIt2pp
iML1515,acetate_aerobic,FRUptspp
iML1515,acetate_aerobic,FUCtpp
iML1515,acetate_aerobic,GALCTt2rpp
iML1515,acetate_aerobic,GALt2pp
iML1515,acetate_aerobic,CSNt2pp
iML1515,acetate_aerobic,CYNTt2pp
iML1515,acetate_aerobic,SBTptspp
iML1515,acetate_aerobic,TREHpp
iML1515,acetate_aerobic,DADNt2pp
iML1515,acetate_aerobic,DCYTt2pp
iML1515,acetate_aerobic,DDGLCNt2rpp
iML1515,acetate_aerobic,RMNtex
iML1515,acetate_aerobic,EX_fe3hox_e
iML1515,acetate_aerobic,EX_fecrm_e
iML1515,acetate_aerobic,EX_feoxam_e
iML1515,acetate_aerobic,MALTTRtexi
iML1515,acetate_aerobic,MALTTTRtexi
iML1515,acetate_aerobic,MALTPTtexi
iML1515,acetate_aerobic,EX_3amp_e
iML1515,acetate_aerobic,EX_3gmp_e
iML1515,acetate_aerobic,EX_3ump_e
iML1515,acetate_aerobic,LCTStex
iML1515,acetate_aerobic,FDMO3
iML1515,acetate_aerobic,LYXtex
iML1515,acetate_aerobic,MANtex
iML1515,acetate_aerobic,MAN6Ptex
iML1515,acetate_aerobic,FDMO4
iML1515,acetate_aerobic,BUTSO3abcpp
iML1515,acetate_aerobic,ETHSO3abcpp
iML1515,acetate_aerobic,MELIBtex
iML1515,acetate_aerobic,DMSOtex
iML1515,acetate_aerobic,DURItex
iML1515,acetate_aerobic,EX_mal__D_e
iML1515,acetate_aerobic,FRUtex
iML1515,acetate_aerobic,FUCtex
iML1515,acetate_aerobic,EX_sel_e
iML1515,acetate_aerobic,EX_hg2_e
iML1515,acetate_aerobic,O16GLCT1
iML1515,acetate_aerobic,O16AP2pp
iML1515,acetate_aerobic,O16AP3pp
iML1515,acetate_aerobic,O16A4Lpp
iML1515,acetate_aerobic,MALTATr
iML1515,acetate_aerobic,MALDDH
iML1515,acetate_aerobic,NMNtex
iML1515,acetate_aerobic,NO2tex
iML1515,acetate_aerobic,LYXI
iML1515,acetate_aerobic,BUTt2rpp
iML1515,acetate_aerobic,23CAMPtex
iML1515,acetate_aerobic,23CCMPtex
iML1515,acetate_aerobic,23CUMPtex
iML1515,acetate_aerobic,23CGMPtex
iML1515,acetate_aerobic,3AMPtex
iML1515,acetate_aerobic,3CMPtex
iML1515,acetate_aerobic,GDPtex
iML1515,acetate_aerobic,TMAtex
iML1515,acetate_aerobic,TMAOtex
iML1515,acetate_aerobic,TREtex
iML1515,acetate_aerobic,PNTOtex
iML1515,acetate_aerobic,FRULYSK
iML1515,acetate_aerobic,FDMO6
iML1515,acetate_aerobic,TSULtex
iML1515,acetate_aerobic,SULFACabcpp
iML1515,acetate_aerobic,ETHSO3tex
iML1515,acetate_aerobic,BUTSO3tex
iML1515,acetate_aerobic,LIPOtex
iML1515,acetate_aerobic,CYANSTpp
iML1515,acetate_aerobic,MCPST
iML1515,acetate_aerobic,XYLtex
iML1515,acetate_aerobic,PPPNtex
iML1515,acetate_aerobic,METSOX1abcpp
iML1515,acetate_aerobic,PPTtex
iML1515,acetate_aerobic,GALBDtex
iML1515,acetate_aerobic,LIPAHT2ex
iML1515,acetate_aerobic,LIPAHTex
iML1515,acetate_aerobic,LIPACabcpp
iML1515,acetate_aerobic,EX_mso3_e
iML1515,acetate_aerobic,EX_23camp_e
iML1515,acetate_aerobic,EX_23cgmp_e
iML1515,acetate_aerobic,EX_23cump_e
iML1515,acetate_aerobic,NODOy
iML1515,acetate_aerobic,GALM2pp
iML1515,acetate_aerobic,CU1abcpp
iML1515,acetate_aerobic,HG2abcpp
iML1515,acetate_aerobic,SULFACtex
iML1515,acetate_aerobic,EX_sulfac_e
iML1515,acetate_aerobic,EX_butso3_e
iML1515,acetate_aerobic,EX_ethso3_e
iML1515,acetate_aerobic,DSERtex
iML1515,acetate_aerobic,LA4NTpp
iML1515,acetate_aerobic,NODOx
iML1515,acetate_aerobic,NOtex
iML1515,acetate_aerobic,NOtpp
iML1515,acetate_aerobic,NHFRBO
iML1515,acetate_aerobic,N2Otpp
iML1515,acetate_aerobic,N2Otex
iML1515,acetate_aerobic,42A12BOOXpp
iML1515,acetate_aerobic,TYROXDApp
iML1515,acetate_aerobic,PACALDt2rpp
iML1515,acetate_aerobic,PEAMNtex
iML1515,acetate_aerobic,PACALDtex
iML1515,acetate_aerobic,LIPOt2pp
iML1515,acetate_aerobic,ACGAL1Ptex
iML1515,acetate_aerobic,ACGALtex
iML1515,acetate_aerobic,GLCUR1Ptex
iML1515,acetate_aerobic,UDPGLCURtex
iML1515,acetate_aerobic,UDPGALPpp
iML1515,acetate_aerobic,UACGAMPpp
iML1515,acetate_aerobic,UACGALPpp
iML1515,acetate_aerobic,UGLCURPpp
iML1515,acetate_aerobic,ISETACabcpp
iML1515,acetate_aerobic,ISETACtex
iML1515,acetate_aerobic,GUR1PPpp
iML1515,acetate_aerobic,UDPGtex
iML1515,acetate_aerobic,ACGAL1PPpp
iML1515,acetate_aerobic,UDPGALtex
iML1515,acetate_aerobic,ACGAM1Ptex
iML1515,acetate_aerobic,UACGAMtex
iML1515,acetate_aerobic,UDPACGALtex
iML1515,acetate_aerobic,CBLAT
iML1515,acetate_aerobic,NTRIR4pp
iML1515,acetate_aerobic,NTRIR3pp
iML1515,acetate_aerobic,INOSTt4pp
iML1515,acetate_aerobic,CYANtex
iML1515,acetate_aerobic,SO3tex
iML1515,acetate_aerobic,TCYNTtex
iML1515,acetate_aerobic,ACANTHAT
iML1515,acetate_aerobic,METSOX2abcpp
iML1515,acetate_aerobic,METSOX1tex
iML1515,acetate_aerobic,METSOX2tex
iML1515,acetate_aerobic,3UMPtex
iML1515,acetate_aerobic,MSO3abcpp
iML1515,acetate_aerobic,MSO3tex
iML1515,acetate_aerobic,3GMPtex
iML1515,acetate_aerobic,FALDtpp
iML1515,acetate_aerobic,EX_tym_e
iML1515,acetate_aerobic,DAPAL
iML1515,acetate_aerobic,EX_imp_e
iML1515,acetate_aerobic,DOPAtex
iML1515,acetate_aerobic,4HOXPACDtex
iML1515,acetate_aerobic,LACZpp
iML1515,acetate_aerobic,GPDDA1pp
iML1515,acetate_aerobic,GPDDA5pp
iML1515,acetate_aerobic,G3PStex
iML1515,acetate_aerobic,PTHRpp
iML1515,acetate_aerobic,SUCRtex
iML1515,acetate_aerobic,FDMO2
iML1515,acetate_aerobic,ARABDI
iML1515,acetate_aerobic,AGt3
iML1515,acetate_aerobic,SKMt2pp
iML1515,acetate_aerobic,GLYC2Ptex
iML1515,acetate_aerobic,PSERtex
iML1515,acetate_aerobic,TARTRtex
iML1515,acetate_aerobic,R5Ptex
iML1515,acetate_aerobic,THRPtex
iML1515,acetate_aerobic,TYRPtex
iML1515,acetate_aerobic,R5PPpp
iML1515,acetate_aerobic,PSP_Lpp
iML1515,acetate_aerobic,TYRPpp
iML1515,acetate_aerobic,TAURtex
iML1515,acetate_aerobic,MALTabcpp
iML1515,acetate_aerobic,MALTHXabcpp
iML1515,acetate_aerobic,MALTPTabcpp
iML1515,acetate_aerobic,AAMYL
iML1515,acetate_aerobic,AAMYLpp
iML1515,acetate_aerobic,MALTTRabcpp
iML1515,acetate_aerobic,MALTTTRabcpp
iML1515,acetate_aerobic,MAN6Pt6_2pp
iML1515,acetate_aerobic,FACOAL80t2pp
iML1515,acetate_aerobic,MANGLYCptspp
iML1515,acetate_aerobic,CBIuabcpp
iML1515,acetate_aerobic,ACGAtex
iML1515,acetate_aerobic,DDCAtexi
iML1515,acetate_aerobic,TTDCAtexi
iML1515,acetate_aerobic,HDCAtexi
iML1515,acetate_aerobic,EX_fe3hox_un_e
iML1515,acetate_aerobic,EX_23dappa_e
iML1515,acetate_aerobic,RMNtpp
iML1515,acetate_aerobic,23PDE2pp
iML1515,acetate_aerobic,23PDE4pp
iML1515,acetate_aerobic,23PDE9pp
iML1515,acetate_aerobic,METDtex
iML1515,acetate_aerobic,MNLptspp
iML1515,acetate_aerobic,SARCOX
iML1515,acetate_aerobic,3KGK
iML1515,acetate_aerobic,EX_cd2_e
iML1515,acetate_aerobic,NMNPtpp
iML1515,acetate_aerobic,NO2t2rpp
iML1515,acetate_aerobic,NO3t7pp
iML1515,acetate_aerobic,PNTOt4pp
iML1515,acetate_aerobic,FRULYSDG
iML1515,acetate_aerobic,METDabcpp
iML1515,acetate_aerobic,MNLtex
iML1515,acetate_aerobic,LYXt2pp
iML1515,acetate_aerobic,OCDCAtexi
iML1515,acetate_aerobic,OCDCEAtexi
iML1515,acetate_aerobic,GLUNpp
iML1515,acetate_aerobic,G6Ptex
iML1515,acetate_aerobic,TUNGSabcpp
iML1515,acetate_aerobic,NAtex
iML1515,acetate_aerobic,ADOCBLabcpp
iML1515,acetate_aerobic,EX_fecrm_un_e
iML1515,acetate_aerobic,NTD10pp
iML1515,acetate_aerobic,NTD1pp
iML1515,acetate_aerobic,EX_chtbs_e
iML1515,acetate_aerobic,EX_gmp_e
iML1515,acetate_aerobic,NTD2pp
iML1515,acetate_aerobic,NACtex
iML1515,acetate_aerobic,NTD3pp
iML1515,acetate_aerobic,NTD4pp
iML1515,acetate_aerobic,NTD5pp
iML1515,acetate_aerobic,EX_h2o2_e
iML1515,acetate_aerobic,EX_ump_e
iML1515,acetate_aerobic,EX_pydam_e
iML1515,acetate_aerobic,NTD6pp
iML1515,acetate_aerobic,NTD7pp
iML1515,acetate_aerobic,NTD9pp
iML1515,acetate_aerobic,PEAMNOpp
iML1515,acetate_aerobic,GAL1PPpp
iML1515,acetate_aerobic,H2O2tex
iML1515,acetate_aerobic,ALLPI
iML1515,acetate_aerobic,ALLK
iML1515,acetate_aerobic,ALLULPE
iML1515,acetate_aerobic,ASR
iML1515,acetate_aerobic,ASO3tex
iML1515,acetate_aerobic,BALAtex
iML1515,acetate_aerobic,MANGLYCtex
iML1515,acetate_aerobic,EX_frulys_e
iML1515,acetate_aerobic,AMPtex
iML1515,acetate_aerobic,FRUURt2rpp
iML1515,acetate_aerobic,FRUURtex
iML1515,acetate_aerobic,ARBtex
iML1515,acetate_aerobic,ASCBtex
iML1515,acetate_aerobic,FACOAL100t2pp
iML1515,acetate_aerobic,RIBabcpp
iML1515,acetate_aerobic,O16AT
iML1515,acetate_aerobic,O16GALFT
iML1515,acetate_aerobic,O16GLCT2
iML1515,acetate_aerobic,O16AUNDtpp
iML1515,acetate_aerobic,O16AP1pp
iML1515,acetate_aerobic,GPDDA3pp
iML1515,acetate_aerobic,BUTtex
iML1515,acetate_aerobic,EX_hacolipa_e
iML1515,acetate_aerobic,HCYSMT2
iML1515,acetate_aerobic,FALDH2
iML1515,acetate_aerobic,CHLtex
iML1515,acetate_aerobic,MMETtex
iML1515,acetate_aerobic,MMETt2pp
iML1515,acetate_aerobic,CD2tex
iML1515,acetate_aerobic,GLNabcpp
iML1515,acetate_aerobic,HCINNMt2rpp
iML1515,acetate_aerobic,CBIAT
iML1515,acetate_aerobic,CRNtex
iML1515,acetate_aerobic,14GLUCANabcpp
iML1515,acetate_aerobic,14GLUCANtexi
iML1515,acetate_aerobic,DINStex
iML1515,acetate_aerobic,DHPTPE
iML1515,acetate_aerobic,FALGTHLs
iML1515,acetate_aerobic,NTD12pp
iML1515,acetate_aerobic,DIMPtex
iML1515,acetate_aerobic,EX_hdca_e
iML1515,acetate_aerobic,EX_glcr_e
iML1515,acetate_aerobic,3NTD7pp
iML1515,acetate_aerobic,DMStex
iML1515,acetate_aerobic,3NTD4pp
iML1515,acetate_aerobic,3NTD2pp
iML1515,acetate_aerobic,3NTD9pp
iML1515,acetate_aerobic,RMK
iML1515,acetate_aerobic,FHL
iML1515,acetate_aerobic,23PDE7pp
iML1515,acetate_aerobic,GALTptspp
iML1515,acetate_aerobic,GALURt2rpp
iML1515,acetate_aerobic,CSNtex
iML1515,acetate_aerobic,GLCptspp
iML1515,acetate_aerobic,GLCRt2rpp
iML1515,acetate_aerobic,GLCt2pp
iML1515,acetate_aerobic,PPPNt2rpp
iML1515,acetate_aerobic,GLCURt2rpp
iML1515,acetate_aerobic,ACMUMptspp
iML1515,acetate_aerobic,CYNTtex
iML1515,acetate_aerobic,HG2tex
iML1515,acetate_aerobic,ACONMT
iML1515,acetate_aerobic,EX_mnl_e
iML1515,acetate_aerobic,EX_malt_e
iML1515,acetate_aerobic,DADNtex
iML1515,acetate_aerobic,EX_pnto__R_e
iML1515,acetate_aerobic,SELNPS
iML1515,acetate_aerobic,MTRPOX
iML1515,acetate_aerobic,CRNCAR
iML1515,acetate_aerobic,GALabcpp
iML1515,acetate_aerobic,HPPPNt2rpp
iML1515,acetate_aerobic,DCAtex
iML1515,acetate_aerobic,EX_no2_e
iML1515,acetate_aerobic,DCYTtex
iML1515,acetate_aerobic,EX_gam_e
iML1515,acetate_aerobic,ACACtex
iML1515,acetate_aerobic,ACNAMtex
iML1515,acetate_aerobic,EX_inost_e
iML1515,acetate_aerobic,NNDMBRT
iML1515,acetate_aerobic,DGSNtex
iML1515,acetate_aerobic,ASO3t8pp
iML1515,acetate_aerobic,DMSOR2pp
iML1515,acetate_aerobic,EX_ddca_e
iML1515,acetate_aerobic,HYD3pp
iML1515,acetate_aerobic,NO3R1pp
iML1515,acetate_aerobic,CELBpts
iML1515,acetate_aerobic,EX_r5p_e
iML1515,acetate_aerobic,EX_glyc2p_e
iML1515,acetate_aerobic,EX_halipa_e
iML1515,acetate_aerobic,MANptspp
iML1515,acetate_aerobic,EX_cmp_e
iML1515,acetate_aerobic,GALCTD
iML1515,acetate_aerobic,EX_malthx_e
iML1515,acetate_aerobic,UDPGDC
iML1515,acetate_aerobic,EX_csn_e
iML1515,acetate_aerobic,TYMtex
iML1515,acetate_aerobic,EX_pacald_e
iML1515,acetate_aerobic,EX_na1_e
iML1515,acetate_aerobic,EX_dmso_e
iML1515,acetate_aerobic,CMPtex
iML1515,acetate_aerobic,DUMPtex
iML1515,acetate_aerobic,XMPtex
iML1515,acetate_aerobic,EX_pppn_e
iML1515,acetate_aerobic,MALTptspp
iML1515,acetate_aerobic,UDPKAAT
iML1515,acetate_aerobic,ULA4NFT
iML1515,acetate_aerobic,EX_acgam1p_e
iML1515,acetate_aerobic,NTD11pp
iML1515,acetate_aerobic,EX_galt_e
iML1515,acetate_aerobic,DKGLCNR2x
iML1515,acetate_aerobic,UPLA4FNT
iML1515,acetate_aerobic,UPLA4FNF
iML1515,acetate_aerobic,ULA4Ntppi
iML1515,acetate_aerobic,FALDtex
iML1515,acetate_aerobic,EX_glcur1p_e
iML1515,acetate_aerobic,GLCATr
iML1515,acetate_aerobic,AMALT2
iML1515,acetate_aerobic,EX_thrp_e
iML1515,acetate_aerobic,CYSDtex
iML1515,acetate_aerobic,CYSDabcpp
iML1515,acetate_aerobic,EX_fald_e
iML1515,acetate_aerobic,EX_pydxn_e
iML1515,acetate_aerobic,EX_acgal_e
iML1515,acetate_aerobic,EX_so2_e
iML1515,acetate_aerobic,EX_dms_e
iML1515,acetate_aerobic,GMPtex
iML1515,acetate_aerobic,IMPtex
iML1515,acetate_aerobic,G3PItex
iML1515,acetate_aerobic,G3PCtex
iML1515,acetate_aerobic,UMPtex
iML1515,acetate_aerobic,G1Ptex
iML1515,acetate_aerobic,CUt3
iML1515,acetate_aerobic,SKMtex
iML1515,acetate_aerobic,GLCabcpp
iML1515,acetate_aerobic,GAL1Ptex
iML1515,acetate_aerobic,G2PPpp
iML1515,acetate_aerobic,UDPGPpp
iML1515,acetate_aerobic,EX_acgal1p_e
iML1515,acetate_aerobic,EX_cyan_e
iML1515,acetate_aerobic,EX_tyrp_e
iML1515,acetate_aerobic,O2Stex
iML1515,acetate_aerobic,ALDD3y
iML1515,acetate_aerobic,EX_uacgam_e
iML1515,acetate_aerobic,EX_udpacgal_e
iML1515,acetate_aerobic,EX_udpg_e
iML1515,acetate_aerobic,EX_udpgal_e
iML1515,acetate_aerobic,EX_udpglcur_e
iML1515,acetate_aerobic,EX_14glucan_e
iML1515,acetate_aerobic,EX_pser__L_e
iML1515,acetate_aerobic,EX_xmp_e
iML1515,acetate_aerobic,EX_damp_e
iML1515,acetate_aerobic,CYSSADS
iML1515,acetate_aerobic,EX_dimp_e
iML1515,acetate_aerobic,EX_isetac_e
iML1515,acetate_aerobic,EX_aso3_e
iML1515,acetate_aerobic,EX_tcynt_e
iML1515,acetate_aerobic,EX_fe3dhbzs_e
iML1515,acetate_aerobic,EX_feoxam_un_e
iML1515,acetate_aerobic,SO2tex
iML1515,acetate_aerobic,SO2tpp
iML1515,acetate_aerobic,EX_g3pc_e
iML1515,acetate_aerobic,EX_g3pi_e
iML1515,acetate_aerobic,SUCBZL
iML1515,acetate_aerobic,CYSDDS
iML1515,acetate_aerobic,EX_g3ps_e
iML1515,acetate_aerobic,EX_peamn_e
