model_name,condition,blocked_reaction_id
iML1515,galactose_aerobic,TMAOR1pp
iML1515,galactose_aerobic,TMAOR2pp
iML1515,galactose_aerobic,EX_tma_e
iML1515,galactose_aerobic,DDGLCNtex
iML1515,galactose_aerobic,XYLabcpp
iML1515,galactose_aerobic,XYLUt2pp
iML1515,galactose_aerobic,GALURtex
iML1515,galactose_aerobic,FDMO
iML1515,galactose_aerobic,EX_fruur_e
iML1515,galactose_aerobic,CBL1abcpp
iML1515,galactose_aerobic,EX_malttr_e
iML1515,galactose_aerobic,ACACt2pp
iML1515,galactose_aerobic,ACGAptspp
iML1515,galactose_aerobic,ACMANAptspp
iML1515,galactose_aerobic,ACNAMt2pp
iML1515,galactose_aerobic,GALCTtex
iML1515,galactose_aerobic,GALCTNtex
iML1515,galactose_aerobic,GALTtex
iML1515,galactose_aerobic,EX_cbi_e
iML1515,galactose_aerobic,CHOLD
iML1515,galactose_aerobic,EX_arbtn_fe3_e
iML1515,galactose_aerobic,EX_cpgn_e
iML1515,galactose_aerobic,EX_ch4_e
iML1515,galactose_aerobic,EX_adocbl_e
iML1515,galactose_aerobic,GAMtex
iML1515,galactose_aerobic,GBBTNtex
iML1515,galactose_aerobic,DAPabcpp
iML1515,galactose_aerobic,DMSOR1pp
iML1515,galactose_aerobic,ALLabcpp
iML1515,galactose_aerobic,ASCBptspp
iML1515,galactose_aerobic,GLCDpp
iML1515,galactose_aerobic,HYD2pp
iML1515,galactose_aerobic,NACtpp
iML1515,galactose_aerobic,INSTtex
iML1515,galactose_aerobic,GLCRtex
iML1515,galactose_aerobic,GLCURtex
iML1515,galactose_aerobic,GLNtex
iML1515,galactose_aerobic,EX_ppa_e
iML1515,galactose_aerobic,OCTAtex
iML1515,galactose_aerobic,NTD8pp
iML1515,galactose_aerobic,FRULYStex
iML1515,galactose_aerobic,MALTtexi
iML1515,galactose_aerobic,CRNt7pp
iML1515,galactose_aerobic,EX_no_e
iML1515,galactose_aerobic,DGSNt2pp
iML1515,galactose_aerobic,DINSt2pp
iML1515,galactose_aerobic,DURIt2pp
iML1515,galactose_aerobic,FRUptspp
iML1515,galactose_aerobic,FUCtpp
iML1515,galactose_aerobic,GALCTt2rpp
iML1515,galactose_aerobic,CSNt2pp
iML1515,galactose_aerobic,CYNTt2pp
iML1515,galactose_aerobic,SBTptspp
iML1515,galactose_aerobic,TREHpp
iML1515,galactose_aerobic,DADNt2pp
iML1515,galactose_aerobic,DCYTt2pp
iML1515,galactose_aerobic,DDGLCNt2rpp
iML1515,galactose_aerobic,RMNtex
iML1515,galactose_aerobic,EX_fe3hox_e
iML1515,galactose_aerobic,EX_fecrm_e
iML1515,galactose_aerobic,EX_feoxam_e
iML1515,galactose_aerobic,MALTTRtexi
iML1515,galactose_aerobic,MALTTTRtexi
iML1515,galactose_aerobic,MALTPTtexi
iML1515,galactose_aerobic,EX_3amp_e
iML1515,galactose_aerobic,EX_3gmp_e
iML1515,galactose_aerobic,EX_3ump_e
iML1515,galactose_aerobic,LCTStex
iML1515,galactose_aerobic,FDMO3
iML1515,galactose_aerobic,LYXtex
iML1515,galactose_aerobic,MANtex
iML1515,galactose_aerobic,MAN6Ptex
iML1515,galactose_aerobic,FDMO4
iML1515,galactose_aerobic,BUTSO3abcpp
iML1515,galactose_aerobic,ETHSO3abcpp
iML1515,galactose_aerobic,MELIBtex
iML1515,galactose_aerobic,DMSOtex
iML1515,galactose_aerobic,DURItex
iML1515,galactose_aerobic,EX_mal__D_e
iML1515,galactose_aerobic,FRUtex
iML1515,galactose_aerobic,FUCtex
iML1515,galactose_aerobic,EX_sel_e
iML1515,galactose_aerobic,EX_hg2_e
iML1515,galactose_aerobic,O16GLCT1
iML1515,galactose_aerobic,O16AP2pp
iML1515,galactose_aerobic,O16AP3pp
iML1515,galactose_aerobic,O16A4Lpp
iML1515,galactose_aerobic,MALTATr
iML1515,galactose_aerobic,MALDDH
iML1515,galactose_aerobic,NMNtex
iML1515,galactose_aerobic,NO2tex
iML1515,galactose_aerobic,LYXI
iML1515,galactose_aerobic,BUTt2rpp
iML1515,galactose_aerobic,23CAMPtex
iML1515,galactose_aerobic,23CCMPtex
iML1515,galactose_aerobic,23CUMPtex
iML1515,galactose_aerobic,23CGMPtex
iML1515,galactose_aerobic,3AMPtex
iML1515,galactose_aerobic,3CMPtex
iML1515,galactose_aerobic,GDPtex
iML1515,galactose_aerobic,TMAtex
iML1515,galactose_aerobic,TMAOtex
iML1515,galactose_aerobic,TREtex
iML1515,galactose_aerobic,PNTOtex
iML1515,galactose_aerobic,FRULYSK
iML1515,galactose_aerobic,FDMO6
iML1515,galactose_aerobic,TSULtex
iML1515,galactose_aerobic,SULFACabcpp
iML1515,galactose_aerobic,ETHSO3tex
iML1515,galactose_aerobic,BUTSO3tex
iML1515,galactose_aerobic,LIPOtex
iML1515,galactose_aerobic,CYANSTpp
iML1515,galactose_aerobic,MCPST
iML1515,galactose_aerobic,XYLtex
iML1515,galactose_aerobic,PPPNtex
iML1515,galactose_aerobic,METSOX1abcpp
iML1515,galactose_aerobic,PPTtex
iML1515,galactose_aerobic,GALBDtex
iML1515,galactose_aerobic,LIPAHT2ex
iML1515,galactose_aerobic,LIPAHTex
iML1515,galactose_aerobic,LIPACabcpp
iML1515,galactose_aerobic,EX_mso3_e
iML1515,galactose_aerobic,EX_23camp_e
iML1515,galactose_aerobic,EX_23cgmp_e
iML1515,galactose_aerobic,EX_23cump_e
iML1515,galactose_aerobic,NODOy
iML1515,galactose_aerobic,GALM2pp
iML1515,galactose_aerobic,CU1abcpp
iML1515,galactose_aerobic,HG2abcpp
iML1515,galactose_aerobic,SULFACtex
iML1515,galactose_aerobic,EX_sulfac_e
iML1515,galactose_aerobic,EX_butso3_e
iML1515,galactose_aerobic,EX_ethso3_e
iML1515,galactose_aerobic,DSERtex
iML1515,galactose_aerobic,LA4NTpp
iML1515,galactose_aerobic,NODOx
iML1515,galactose_aerobic,NOtex
iML1515,galactose_aerobic,NOtpp
iML1515,galactose_aerobic,NHFRBO
iML1515,galactose_aerobic,N2Otpp
