reaction_id,flux,absolute_flux,model_name,condition
LEUTAi,0.2027778115679776,0.2027778115679776,iML1515,succinate_aerobic
OMCDC,0.2027778115679776,0.2027778115679776,iML1515,succinate_aerobic
GLUPRT,0.2016462947172505,0.2016462947172505,iML1515,succinate_aerobic
PRAIS,0.20164629471725048,0.20164629471725048,iML1515,succinate_aerobic
PRAGSr,0.20164629471725048,0.20164629471725048,iML1515,succinate_aerobic
PRFGS,0.20164629471725046,0.20164629471725046,iML1515,succinate_aerobic
AIRC2,0.2015459254818823,0.2015459254818823,iML1515,succinate_aerobic
PRASCSi,0.2015459254818823,0.2015459254818823,iML1515,succinate_aerobic
AIRC3,-0.2015459254818823,0.2015459254818823,iML1515,succinate_aerobic
ADSL2r,0.2015459254818823,0.2015459254818823,iML1515,succinate_aerobic
GARFT,0.20054223312820044,0.20054223312820044,iML1515,succinate_aerobic
NDPK2,0.1914140337447684,0.1914140337447684,iML1515,succinate_aerobic
VALTA,-0.19045940079312756,0.19045940079312756,iML1515,succinate_aerobic
SHK3Dr,0.17153642427929733,0.17153642427929733,iML1515,succinate_aerobic
DHQS,0.17153642427929733,0.17153642427929733,iML1515,succinate_aerobic
DDPA,0.17153642427929733,0.17153642427929733,iML1515,succinate_aerobic
DHQTi,0.17153642427929733,0.17153642427929733,iML1515,succinate_aerobic
SHKK,0.1715364242792973,0.1715364242792973,iML1515,succinate_aerobic
CHORS,0.1715364242792973,0.1715364242792973,iML1515,succinate_aerobic
PSCVT,0.1715364242792973,0.1715364242792973,iML1515,succinate_aerobic
UMPK,0.17015015860694763,0.17015015860694763,iML1515,succinate_aerobic
DHDPS,0.16695904704299974,0.16695904704299974,iML1515,succinate_aerobic
DHDPRy,0.16695904704299971,0.16695904704299971,iML1515,succinate_aerobic
THDPS,0.16695904704299971,0.16695904704299971,iML1515,succinate_aerobic
SDPTA,-0.16695904704299971,0.16695904704299971,iML1515,succinate_aerobic
DAPE,0.16695904704299971,0.16695904704299971,iML1515,succinate_aerobic
SDPDS,0.16695904704299971,0.16695904704299971,iML1515,succinate_aerobic
ACACT1r,0.16017669723240338,0.16017669723240338,iML1515,succinate_aerobic
ACACT5r,0.16017669723240338,0.16017669723240338,iML1515,succinate_aerobic
ACOAD1fr,0.16017669723240338,0.16017669723240338,iML1515,succinate_aerobic
ACOAD5f,-0.16017669723240338,0.16017669723240338,iML1515,succinate_aerobic
ACACT2r,0.16017669723240338,0.16017669723240338,iML1515,succinate_aerobic
HACD5,0.16017669723240338,0.16017669723240338,iML1515,succinate_aerobic
ACOAD2f,-0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ACOAD3f,-0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ECOAH3,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ECOAH5,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
HACD2,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
HACD1,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
HACD3,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ACOAD4f,-0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ACACT4r,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ACACT3r,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ECOAH2,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ECOAH4,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
HACD4,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
ECOAH1,0.16017669723240335,0.16017669723240335,iML1515,succinate_aerobic
DAPDC,0.15445205012635924,0.15445205012635924,iML1515,succinate_aerobic
ORPT,-0.14888628346912686,0.14888628346912686,iML1515,succinate_aerobic
DHORD2,0.14888628346912686,0.14888628346912686,iML1515,succinate_aerobic
OMPDC,0.14888628346912686,0.14888628346912686,iML1515,succinate_aerobic
DHORTS,-0.14888628346912683,0.14888628346912683,iML1515,succinate_aerobic
ASPCT,0.14888628346912683,0.14888628346912683,iML1515,succinate_aerobic
CHORM,0.1455506942165997,0.1455506942165997,iML1515,succinate_aerobic
ADSL1r,0.13471261714188124,0.13471261714188124,iML1515,succinate_aerobic
ADSS,0.13471261714188124,0.13471261714188124,iML1515,succinate_aerobic
ACODA,0.13313191420638146,0.13313191420638146,iML1515,succinate_aerobic
OCBT,0.13313191420638146,0.13313191420638146,iML1515,succinate_aerobic
ACGK,0.13313191420638143,0.13313191420638143,iML1515,succinate_aerobic
ARGSL,0.13313191420638143,0.13313191420638143,iML1515,succinate_aerobic
ARGSS,0.13313191420638143,0.13313191420638143,iML1515,succinate_aerobic
ACOTA,-0.13313191420638143,0.13313191420638143,iML1515,succinate_aerobic
ACGS,0.1331319142063814,0.1331319142063814,iML1515,succinate_aerobic
AGPR,-0.1331319142063814,0.1331319142063814,iML1515,succinate_aerobic
DHAD2,0.13076311023444107,0.13076311023444107,iML1515,succinate_aerobic
ACHBS,0.13076311023444107,0.13076311023444107,iML1515,succinate_aerobic
THRD_L,0.13076311023444107,0.13076311023444107,iML1515,succinate_aerobic
ILETA,-0.13076311023444104,0.13076311023444104,iML1515,succinate_aerobic
KARA2,0.13076311023444104,0.13076311023444104,iML1515,succinate_aerobic
ACOAD6f,-0.12514918434768219,0.12514918434768219,iML1515,succinate_aerobic
ECOAH6,0.12514918434768219,0.12514918434768219,iML1515,succinate_aerobic
HACD6,0.12514918434768219,0.12514918434768219,iML1515,succinate_aerobic
HACD7,0.12514918434768219,0.12514918434768219,iML1515,succinate_aerobic
ECOAH7,0.12514918434768219,0.12514918434768219,iML1515,succinate_aerobic
ACACT7r,0.12514918434768216,0.12514918434768216,iML1515,succinate_aerobic
ACACT6r,0.12514918434768216,0.12514918434768216,iML1515,succinate_aerobic
SO4tex,0.11334072130230366,0.11334072130230366,iML1515,succinate_aerobic
EX_so4_e,-0.11334072130230366,0.11334072130230366,iML1515,succinate_aerobic
SO4t2pp,0.11334072130230366,0.11334072130230366,iML1515,succinate_aerobic
ADSK,0.11138824711832546,0.11138824711832546,iML1515,succinate_aerobic
BPNT,0.11138824711832546,0.11138824711832546,iML1515,succinate_aerobic
SADT2,0.11138824711832544,0.11138824711832544,iML1515,succinate_aerobic
TRDR,0.11138824711832544,0.11138824711832544,iML1515,succinate_aerobic
PAPSR,0.11138824711832544,0.11138824711832544,iML1515,succinate_aerobic
SULR,0.11138824711832543,0.11138824711832543,iML1515,succinate_aerobic
CYSS,0.11138824711832543,0.11138824711832543,iML1515,succinate_aerobic
SERAT,0.11138824711832541,0.11138824711832541,iML1515,succinate_aerobic
GK1,0.10947358017995679,0.10947358017995679,iML1515,succinate_aerobic
GMPS,0.10947358017995677,0.10947358017995677,iML1515,succinate_aerobic
IMPD,0.10947358017995677,0.10947358017995677,iML1515,succinate_aerobic
ASNS2,0.10849554274293854,0.10849554274293854,iML1515,succinate_aerobic
GLU5K,0.09949381759781079,0.09949381759781079,iML1515,succinate_aerobic
G5SD,0.09949381759781079,0.09949381759781079,iML1515,succinate_aerobic
P5CR,0.09949381759781079,0.09949381759781079,iML1515,succinate_aerobic
G5SADs,0.09949381759781079,0.09949381759781079,iML1515,succinate_aerobic
TKT1,-0.0888882850893305,0.0888882850893305,iML1515,succinate_aerobic
TALA,-0.0888882850893305,0.0888882850893305,iML1515,succinate_aerobic
Kt2pp,0.0878536868126461,0.0878536868126461,iML1515,succinate_aerobic
Ktex,0.08785368681264609,0.08785368681264609,iML1515,succinate_aerobic
EX_k_e,-0.08785368681264609,0.08785368681264609,iML1515,succinate_aerobic
PPNDH,0.08338523045060468,0.08338523045060468,iML1515,succinate_aerobic
PHETA1,-0.08338523045060468,0.08338523045060468,iML1515,succinate_aerobic
CYTK1,0.08146696282217795,0.08146696282217795,iML1515,succinate_aerobic
NDPK3,0.08146696282217795,0.08146696282217795,iML1515,succinate_aerobic
CTPS2,0.07225009644608167,0.07225009644608167,iML1515,succinate_aerobic
METS,0.06947486458383874,0.06947486458383874,iML1515,succinate_aerobic
MTHFR2,0.06947486458383874,0.06947486458383874,iML1515,succinate_aerobic
CYSTL,0.06927322594058791,0.06927322594058791,iML1515,succinate_aerobic
SHSL1,0.0692732259405879,0.0692732259405879,iML1515,succinate_aerobic
HSST,0.06927322594058788,0.06927322594058788,iML1515,succinate_aerobic
CTECOAI7,-0.0677055755065639,0.0677055755065639,iML1515,succinate_aerobic
AACPS4,0.06770557550656389,0.06770557550656389,iML1515,succinate_aerobic
FACOAE161,0.06770557550656389,0.06770557550656389,iML1515,succinate_aerobic
G3PD2,-0.06257459217384106,0.06257459217384106,iML1515,succinate_aerobic
TYRTA,-0.062165463765995015,0.062165463765995015,iML1515,succinate_aerobic
PPND,0.06216546376599501,0.06216546376599501,iML1515,succinate_aerobic
AACPS3,0.05744360884111827,0.05744360884111827,iML1515,succinate_aerobic
ACOAD7f,-0.05744360884111825,0.05744360884111825,iML1515,succinate_aerobic
FACOAE160,0.05744360884111825,0.05744360884111825,iML1515,succinate_aerobic
POR5,0.04894913090791845,0.04894913090791845,iML1515,succinate_aerobic
HISTD,0.042640271839955675,0.042640271839955675,iML1515,succinate_aerobic
PRMICI,0.04264027183995567,0.04264027183995567,iML1515,succinate_aerobic
HISTP,0.04264027183995567,0.04264027183995567,iML1515,succinate_aerobic
HSTPT,0.04264027183995567,0.04264027183995567,iML1515,succinate_aerobic
IG3PS,0.04264027183995567,0.04264027183995567,iML1515,succinate_aerobic
IGPDH,0.04264027183995567,0.04264027183995567,iML1515,succinate_aerobic
PRATPP,0.04264027183995566,0.04264027183995566,iML1515,succinate_aerobic
PRAMPC,0.04264027183995566,0.04264027183995566,iML1515,succinate_aerobic
ATPPRT,0.042640271839955654,0.042640271839955654,iML1515,succinate_aerobic
UAGDP,0.04252775027564156,0.04252775027564156,iML1515,succinate_aerobic
GF6PTA,0.04252775027564156,0.04252775027564156,iML1515,succinate_aerobic
PGAMT,-0.04252775027564156,0.04252775027564156,iML1515,succinate_aerobic
G1PACT,0.042527750275641554,0.042527750275641554,iML1515,succinate_aerobic
ACCOAC,0.03503021340226432,0.03503021340226432,iML1515,succinate_aerobic
MCOATA,0.03502931322974981,0.03502931322974981,iML1515,succinate_aerobic
FACOAE120,0.035027512884721196,0.035027512884721196,iML1515,succinate_aerobic
AACPS7,0.03502751288472119,0.03502751288472119,iML1515,succinate_aerobic
3OAS140,0.03502751288472113,0.03502751288472113,iML1515,succinate_aerobic
3OAR140,0.03502751288472113,0.03502751288472113,iML1515,succinate_aerobic
APG3PAT161,0.03385278775328195,0.03385278775328195,iML1515,succinate_aerobic
ACPPAT161,0.03385278775328195,0.03385278775328195,iML1515,succinate_aerobic
AGPAT161,0.03385278775328195,0.03385278775328195,iML1515,succinate_aerobic
PSD161,0.033852787753281946,0.033852787753281946,iML1515,succinate_aerobic
DASYN161,0.033852787753281946,0.033852787753281946,iML1515,succinate_aerobic
PE161abcpp,0.03385278775328194,0.03385278775328194,iML1515,succinate_aerobic
PSSA161,0.03385278775328194,0.03385278775328194,iML1515,succinate_aerobic
PSD160,0.028721804420559143,0.028721804420559143,iML1515,succinate_aerobic
DASYN160,0.028721804420559136,0.028721804420559136,iML1515,succinate_aerobic
APG3PAT160,0.028721804420559136,0.028721804420559136,iML1515,succinate_aerobic
ACPPAT160,0.028721804420559136,0.028721804420559136,iML1515,succinate_aerobic
PSSA160,0.028721804420559136,0.028721804420559136,iML1515,succinate_aerobic
AGPAT160,0.028721804420559136,0.028721804420559136,iML1515,succinate_aerobic
PE160abcpp,0.028721804420559133,0.028721804420559133,iML1515,succinate_aerobic
