reaction_id,flux,absolute_flux,model_name,condition
ATPS4rpp,34.67792673165777,34.67792673165777,iJO1366,glycerol_aerobic
H2Otpp,-31.76152618953915,31.76152618953915,iJO1366,glycerol_aerobic
EX_h2o_e,31.76152618953915,31.76152618953915,iJO1366,glycerol_aerobic
H2Otex,-31.76152618953915,31.76152618953915,iJO1366,glycerol_aerobic
CYTBO3_4pp,21.390082961508377,21.390082961508377,iJO1366,glycerol_aerobic
NADH16pp,19.703587499794292,19.703587499794292,iJO1366,glycerol_aerobic
EX_o2_e,-10.69742686725065,10.69742686725065,iJO1366,glycerol_aerobic
O2tex,10.69742686725065,10.69742686725065,iJO1366,glycerol_aerobic
O2tpp,10.69742686725065,10.69742686725065,iJO1366,glycerol_aerobic
EX_glyc_e,-10.0,10.0,iJO1366,glycerol_aerobic
GLYCtpp,-10.0,10.0,iJO1366,glycerol_aerobic
GLYCtex,10.0,10.0,iJO1366,glycerol_aerobic
TPI,9.430557188838094,9.430557188838094,iJO1366,glycerol_aerobic
GAPD,8.64535728996163,8.64535728996163,iJO1366,glycerol_aerobic
PGK,-8.64535728996163,8.64535728996163,iJO1366,glycerol_aerobic
GLYK,7.789665184289267,7.789665184289267,iJO1366,glycerol_aerobic
G3PD2,7.711421580695923,7.711421580695923,iJO1366,glycerol_aerobic
PGM,-7.678386550290627,7.678386550290627,iJO1366,glycerol_aerobic
ENO,7.678386550290626,7.678386550290626,iJO1366,glycerol_aerobic
CO2tex,-6.898368369462065,6.898368369462065,iJO1366,glycerol_aerobic
EX_co2_e,6.898368369462065,6.898368369462065,iJO1366,glycerol_aerobic
CO2tpp,-6.898368369462065,6.898368369462065,iJO1366,glycerol_aerobic
NH4tpp,6.078598494817164,6.078598494817164,iJO1366,glycerol_aerobic
EX_nh4_e,-6.078598494817164,6.078598494817164,iJO1366,glycerol_aerobic
NH4tex,6.078598494817164,6.078598494817164,iJO1366,glycerol_aerobic
Htex,-5.1710474316801855,5.1710474316801855,iJO1366,glycerol_aerobic
EX_h_e,5.1710474316801855,5.1710474316801855,iJO1366,glycerol_aerobic
PDH,5.091363474597558,5.091363474597558,iJO1366,glycerol_aerobic
PYK,5.030140986094249,5.030140986094249,iJO1366,glycerol_aerobic
GLUDy,-4.8128176459144845,4.8128176459144845,iJO1366,glycerol_aerobic
MDH,3.2902517512766853,3.2902517512766853,iJO1366,glycerol_aerobic
ATPM,3.15,3.15,iJO1366,glycerol_aerobic
PPK,-2.3000320379966483,2.3000320379966483,iJO1366,glycerol_aerobic
GLYCDx,2.2103348157107328,2.2103348157107328,iJO1366,glycerol_aerobic
ACONTa,2.1046818259174387,2.1046818259174387,iJO1366,glycerol_aerobic
CS,2.1046818259174387,2.1046818259174387,iJO1366,glycerol_aerobic
ACONTb,2.1046818259174382,2.1046818259174382,iJO1366,glycerol_aerobic
FUM,2.08647668674378,2.08647668674378,iJO1366,glycerol_aerobic
NDPK1,1.7251052109917968,1.7251052109917968,iJO1366,glycerol_aerobic
DHAPT,1.7204176443434092,1.7204176443434092,iJO1366,glycerol_aerobic
ASPTA,-1.6476692114146,1.6476692114146,iJO1366,glycerol_aerobic
SUCDi,1.4999507525802178,1.4999507525802178,iJO1366,glycerol_aerobic
P5CR,1.3546051906880086,1.3546051906880086,iJO1366,glycerol_aerobic
ADK3,1.2801491655118535,1.2801491655118535,iJO1366,glycerol_aerobic
PROD2,1.2301975908352747,1.2301975908352747,iJO1366,glycerol_aerobic
MALS,1.204564659260882,1.204564659260882,iJO1366,glycerol_aerobic
ICL,1.204188152580185,1.204188152580185,iJO1366,glycerol_aerobic
GLNS,1.0189964778329372,1.0189964778329372,iJO1366,glycerol_aerobic
PSERT,0.9669707396710044,0.9669707396710044,iJO1366,glycerol_aerobic
PGCD,0.9669707396710043,0.9669707396710043,iJO1366,glycerol_aerobic
PSP_L,0.9669707396710043,0.9669707396710043,iJO1366,glycerol_aerobic
ICDHyr,0.9004936733372533,0.9004936733372533,iJO1366,glycerol_aerobic
GHMT2r,0.6277815552126401,0.6277815552126401,iJO1366,glycerol_aerobic
ASAD,-0.6016655548174027,0.6016655548174027,iJO1366,glycerol_aerobic
ASPK,0.6016655548174026,0.6016655548174026,iJO1366,glycerol_aerobic
BIOMASS_Ec_iJO1366_core_53p95M,0.5627902551524894,0.5627902551524894,iJO1366,glycerol_aerobic
MTHFC,0.5564650554748516,0.5564650554748516,iJO1366,glycerol_aerobic
MTHFD,0.5564650554748515,0.5564650554748515,iJO1366,glycerol_aerobic
PIt2rpp,0.5428849266180421,0.5428849266180421,iJO1366,glycerol_aerobic
PItex,0.542884926618042,0.542884926618042,iJO1366,glycerol_aerobic
EX_pi_e,-0.542884926618042,0.542884926618042,iJO1366,glycerol_aerobic
R1PK,0.525401284551443,0.525401284551443,iJO1366,glycerol_aerobic
PPM,-0.5254012845514429,0.5254012845514429,iJO1366,glycerol_aerobic
R15BPK,0.5254012845514429,0.5254012845514429,iJO1366,glycerol_aerobic
ACLS,0.492030073581912,0.492030073581912,iJO1366,glycerol_aerobic
DHAD1,0.4920300735819119,0.4920300735819119,iJO1366,glycerol_aerobic
KARA1,-0.4920300735819119,0.4920300735819119,iJO1366,glycerol_aerobic
F6PA,-0.48991717136732355,0.48991717136732355,iJO1366,glycerol_aerobic
PPC,0.4613096913273766,0.4613096913273766,iJO1366,glycerol_aerobic
RPE,-0.43674024573847503,0.43674024573847503,iJO1366,glycerol_aerobic
RPI,-0.4143389424223856,0.4143389424223856,iJO1366,glycerol_aerobic
HSDy,-0.3928990724588419,0.3928990724588419,iJO1366,glycerol_aerobic
CBMKr,0.3526370576052327,0.3526370576052327,iJO1366,glycerol_aerobic
ACS,0.3278680956857164,0.3278680956857164,iJO1366,glycerol_aerobic
ALATA_L,-0.32718149157443066,0.32718149157443066,iJO1366,glycerol_aerobic
TKT2,-0.32567790360941784,0.32567790360941784,iJO1366,glycerol_aerobic
THRS,0.3062794614980672,0.3062794614980672,iJO1366,glycerol_aerobic
HSK,0.3062794614980671,0.3062794614980671,iJO1366,glycerol_aerobic
AICART,0.3054560993547851,0.3054560993547851,iJO1366,glycerol_aerobic
IMPC,-0.3054560993547851,0.3054560993547851,iJO1366,glycerol_aerobic
HCO3E,0.2959404417206673,0.2959404417206673,iJO1366,glycerol_aerobic
AKGDH,0.29538609331933513,0.29538609331933513,iJO1366,glycerol_aerobic
IPPMIa,-0.2535544564441063,0.2535544564441063,iJO1366,glycerol_aerobic
IPMD,0.2535544564441063,0.2535544564441063,iJO1366,glycerol_aerobic
IPPS,0.2535544564441063,0.2535544564441063,iJO1366,glycerol_aerobic
IPPMIb,-0.25355445644410624,0.25355445644410624,iJO1366,glycerol_aerobic
