model_name,condition,blocked_reaction_id
iJO1366,fructose_aerobic,EX_duri_e
iJO1366,fructose_aerobic,EX_ethso3_e
iJO1366,fructose_aerobic,EX_f6p_e
iJO1366,fructose_aerobic,EX_fald_e
iJO1366,fructose_aerobic,EX_fe3dcit_e
iJO1366,fructose_aerobic,EX_fe3dhbzs_e
iJO1366,fructose_aerobic,EX_fe3hox_e
iJO1366,fructose_aerobic,EX_fe3hox_un_e
iJO1366,fructose_aerobic,EX_fecrm_e
iJO1366,fructose_aerobic,EX_fecrm_un_e
iJO1366,fructose_aerobic,EX_feoxam_e
iJO1366,fructose_aerobic,EX_feoxam_un_e
iJO1366,fructose_aerobic,EX_frulys_e
iJO1366,fructose_aerobic,EX_fruur_e
iJO1366,fructose_aerobic,EX_fuc__L_e
iJO1366,fructose_aerobic,EX_fum_e
iJO1366,fructose_aerobic,EX_fusa_e
iJO1366,fructose_aerobic,EX_g1p_e
iJO1366,fructose_aerobic,EX_g3pc_e
iJO1366,fructose_aerobic,EX_g3pi_e
iJO1366,fructose_aerobic,EX_g3ps_e
iJO1366,fructose_aerobic,EX_g6p_e
iJO1366,fructose_aerobic,EX_gal_e
iJO1366,fructose_aerobic,EX_gal_bD_e
iJO1366,fructose_aerobic,EX_gal1p_e
iJO1366,fructose_aerobic,EX_galct__D_e
iJO1366,fructose_aerobic,EX_galctn__D_e
iJO1366,fructose_aerobic,EX_galctn__L_e
iJO1366,fructose_aerobic,EX_galt_e
iJO1366,fructose_aerobic,EX_galur_e
iJO1366,fructose_aerobic,EX_gam_e
iJO1366,fructose_aerobic,EX_gam6p_e
iJO1366,fructose_aerobic,EX_gbbtn_e
iJO1366,fructose_aerobic,EX_gdp_e
iJO1366,fructose_aerobic,EX_glc__D_e
iJO1366,fructose_aerobic,EX_glcn_e
iJO1366,fructose_aerobic,EX_glcr_e
iJO1366,fructose_aerobic,EX_glcur_e
iJO1366,fructose_aerobic,EX_glcur1p_e
iJO1366,fructose_aerobic,EX_gln__L_e
iJO1366,fructose_aerobic,EX_glyb_e
iJO1366,fructose_aerobic,EX_glyc2p_e
iJO1366,fructose_aerobic,EX_gmp_e
iJO1366,fructose_aerobic,EX_gsn_e
iJO1366,fructose_aerobic,EX_gthox_e
iJO1366,fructose_aerobic,EX_gtp_e
iJO1366,fructose_aerobic,EX_h2_e
iJO1366,fructose_aerobic,EX_h2o2_e
iJO1366,fructose_aerobic,EX_hacolipa_e
iJO1366,fructose_aerobic,EX_halipa_e
iJO1366,fructose_aerobic,EX_hdca_e
iJO1366,fructose_aerobic,EX_hdcea_e
iJO1366,fructose_aerobic,EX_hg2_e
iJO1366,fructose_aerobic,EX_idon__L_e
iJO1366,fructose_aerobic,EX_imp_e
iJO1366,fructose_aerobic,EX_inost_e
iJO1366,fructose_aerobic,EX_isetac_e
iJO1366,fructose_aerobic,EX_lcts_e
iJO1366,fructose_aerobic,EX_lipoate_e
iJO1366,fructose_aerobic,EX_lyx__L_e
iJO1366,fructose_aerobic,EX_mal__D_e
iJO1366,fructose_aerobic,EX_malt_e
iJO1366,fructose_aerobic,EX_malthx_e
iJO1366,fructose_aerobic,EX_maltpt_e
iJO1366,fructose_aerobic,EX_malttr_e
iJO1366,fructose_aerobic,EX_maltttr_e
iJO1366,fructose_aerobic,EX_man_e
iJO1366,fructose_aerobic,EX_man6p_e
iJO1366,fructose_aerobic,EX_manglyc_e
iJO1366,fructose_aerobic,EX_melib_e
iJO1366,fructose_aerobic,EX_met__D_e
iJO1366,fructose_aerobic,EX_met__L_e
iJO1366,fructose_aerobic,EX_metsox_R__L_e
iJO1366,fructose_aerobic,EX_metsox_S__L_e
iJO1366,fructose_aerobic,EX_mincyc_e
iJO1366,fructose_aerobic,EX_minohp_e
iJO1366,fructose_aerobic,EX_mmet_e
iJO1366,fructose_aerobic,EX_mnl_e
iJO1366,fructose_aerobic,EX_mso3_e
iJO1366,fructose_aerobic,EX_n2o_e
iJO1366,fructose_aerobic,EX_na1_e
iJO1366,fructose_aerobic,EX_nac_e
iJO1366,fructose_aerobic,EX_nmn_e
iJO1366,fructose_aerobic,EX_no_e
iJO1366,fructose_aerobic,EX_no2_e
iJO1366,fructose_aerobic,EX_no3_e
iJO1366,fructose_aerobic,EX_novbcn_e
iJO1366,fructose_aerobic,EX_o16a4colipa_e
iJO1366,fructose_aerobic,EX_o2s_e
iJO1366,fructose_aerobic,EX_ocdca_e
iJO1366,fructose_aerobic,EX_ocdcea_e
iJO1366,fructose_aerobic,EX_octa_e
iJO1366,fructose_aerobic,EX_orot_e
iJO1366,fructose_aerobic,EX_pacald_e
iJO1366,fructose_aerobic,EX_peamn_e
iJO1366,fructose_aerobic,EX_pnto__R_e
iJO1366,fructose_aerobic,EX_ppa_e
iJO1366,fructose_aerobic,EX_ppal_e
iJO1366,fructose_aerobic,EX_pppn_e
iJO1366,fructose_aerobic,EX_ppt_e
iJO1366,fructose_aerobic,EX_progly_e
iJO1366,fructose_aerobic,EX_psclys_e
iJO1366,fructose_aerobic,EX_pser__L_e
iJO1366,fructose_aerobic,EX_pydam_e
iJO1366,fructose_aerobic,EX_pydx_e
iJO1366,fructose_aerobic,EX_pydxn_e
iJO1366,fructose_aerobic,EX_r5p_e
iJO1366,fructose_aerobic,EX_rfamp_e
iJO1366,fructose_aerobic,EX_rib__D_e
iJO1366,fructose_aerobic,EX_rmn_e
iJO1366,fructose_aerobic,EX_sbt__D_e
iJO1366,fructose_aerobic,EX_sel_e
iJO1366,fructose_aerobic,EX_ser__D_e
iJO1366,fructose_aerobic,EX_skm_e
iJO1366,fructose_aerobic,EX_slnt_e
iJO1366,fructose_aerobic,EX_so2_e
iJO1366,fructose_aerobic,EX_so3_e
iJO1366,fructose_aerobic,EX_sucr_e
iJO1366,fructose_aerobic,EX_sulfac_e
iJO1366,fructose_aerobic,EX_tartr__D_e
iJO1366,fructose_aerobic,EX_tartr__L_e
iJO1366,fructose_aerobic,EX_taur_e
iJO1366,fructose_aerobic,EX_tcynt_e
iJO1366,fructose_aerobic,EX_thm_e
iJO1366,fructose_aerobic,EX_thrp_e
iJO1366,fructose_aerobic,EX_tma_e
iJO1366,fructose_aerobic,EX_tmao_e
iJO1366,fructose_aerobic,EX_tre_e
iJO1366,fructose_aerobic,EX_tsul_e
iJO1366,fructose_aerobic,EX_ttdca_e
iJO1366,fructose_aerobic,EX_ttdcea_e
iJO1366,fructose_aerobic,EX_ttrcyc_e
iJO1366,fructose_aerobic,EX_tungs_e
iJO1366,fructose_aerobic,EX_tym_e
iJO1366,fructose_aerobic,EX_tyrp_e
iJO1366,fructose_aerobic,EX_uacgam_e
iJO1366,fructose_aerobic,EX_udpacgal_e
iJO1366,fructose_aerobic,EX_udpg_e
iJO1366,fructose_aerobic,EX_udpgal_e
iJO1366,fructose_aerobic,EX_udpglcur_e
iJO1366,fructose_aerobic,EX_ump_e
iJO1366,fructose_aerobic,EX_xmp_e
iJO1366,fructose_aerobic,EX_xyl__D_e
iJO1366,fructose_aerobic,EX_xylu__L_e
iJO1366,fructose_aerobic,14GLUCANabcpp
iJO1366,fructose_aerobic,14GLUCANtexi
iJO1366,fructose_aerobic,23CAMPtex
iJO1366,fructose_aerobic,23CCMPtex
iJO1366,fructose_aerobic,23CGMPtex
iJO1366,fructose_aerobic,23CUMPtex
iJO1366,fructose_aerobic,23DAPPAt2pp
iJO1366,fructose_aerobic,23DAPPAtex
iJO1366,fructose_aerobic,23PDE2pp
iJO1366,fructose_aerobic,23PDE4pp
iJO1366,fructose_aerobic,23PDE7pp
iJO1366,fructose_aerobic,23PDE9pp
iJO1366,fructose_aerobic,26DAHtex
iJO1366,fructose_aerobic,2DGULRGx
iJO1366,fructose_aerobic,2DGULRGy
iJO1366,fructose_aerobic,2DGULRx
iJO1366,fructose_aerobic,2DGULRy
iJO1366,fructose_aerobic,34dhpactex
iJO1366,fructose_aerobic,3AMPtex
iJO1366,fructose_aerobic,3CMPtex
iJO1366,fructose_aerobic,3GMPtex
iJO1366,fructose_aerobic,3HCINNMH
iJO1366,fructose_aerobic,3HPPPNH
iJO1366,fructose_aerobic,3KGK
iJO1366,fructose_aerobic,3NTD2pp
iJO1366,fructose_aerobic,3NTD4pp
iJO1366,fructose_aerobic,3NTD7pp
iJO1366,fructose_aerobic,3NTD9pp
iJO1366,fructose_aerobic,3OXCOAT
iJO1366,fructose_aerobic,3UMPtex
iJO1366,fructose_aerobic,42A12BOOXpp
iJO1366,fructose_aerobic,4HOXPACDtex
iJO1366,fructose_aerobic,4HTHRS
iJO1366,fructose_aerobic,5DGLCNR
iJO1366,fructose_aerobic,5DGLCNt2rpp
iJO1366,fructose_aerobic,5DGLCNtex
iJO1366,fructose_aerobic,AAMYL
iJO1366,fructose_aerobic,AAMYLpp
iJO1366,fructose_aerobic,AB6PGH
iJO1366,fructose_aerobic,ACACCT
iJO1366,fructose_aerobic,ACACt2pp
iJO1366,fructose_aerobic,ACACtex
iJO1366,fructose_aerobic,ACANTHAT
iJO1366,fructose_aerobic,ACBIPGT
iJO1366,fructose_aerobic,ACGAL1PPpp
iJO1366,fructose_aerobic,ACGAL1Ptex
iJO1366,fructose_aerobic,ACGALtex
iJO1366,fructose_aerobic,ACGAM1PPpp
iJO1366,fructose_aerobic,ACGAM1Ptex
iJO1366,fructose_aerobic,ACGAptspp
iJO1366,fructose_aerobic,ACGAtex
iJO1366,fructose_aerobic,ACMANAptspp
iJO1366,fructose_aerobic,ACMANAtex
iJO1366,fructose_aerobic,ACMUMptspp
iJO1366,fructose_aerobic,ACMUMtex
iJO1366,fructose_aerobic,ACNAMt2pp
iJO1366,fructose_aerobic,ACNAMtex
iJO1366,fructose_aerobic,ACNML
iJO1366,fructose_aerobic,ACONIs
iJO1366,fructose_aerobic,ACONMT
iJO1366,fructose_aerobic,ACPS1
iJO1366,fructose_aerobic,ADOCBIK
iJO1366,fructose_aerobic,ADOCBLS
iJO1366,fructose_aerobic,ADOCBLabcpp
iJO1366,fructose_aerobic,ADOCBLtonex
iJO1366,fructose_aerobic,AGt3
iJO1366,fructose_aerobic,ALATRS
iJO1366,fructose_aerobic,ALDD19xr
iJO1366,fructose_aerobic,ALDD3y
iJO1366,fructose_aerobic,ALDD4
iJO1366,fructose_aerobic,ALLK
iJO1366,fructose_aerobic,ALLPI
iJO1366,fructose_aerobic,ALLULPE
iJO1366,fructose_aerobic,ALLabcpp
iJO1366,fructose_aerobic,ALLtex
iJO1366,fructose_aerobic,ALPATE160pp
iJO1366,fructose_aerobic,ALPATG160pp
iJO1366,fructose_aerobic,ALTRH
iJO1366,fructose_aerobic,AMALT1
iJO1366,fructose_aerobic,AMALT2
iJO1366,fructose_aerobic,AMALT3
iJO1366,fructose_aerobic,AMALT4
iJO1366,fructose_aerobic,AMANAPEr
iJO1366,fructose_aerobic,AMANK
iJO1366,fructose_aerobic,AMPTASEPG
iJO1366,fructose_aerobic,AMPtex
iJO1366,fructose_aerobic,AP5AH
iJO1366,fructose_aerobic,APCS
iJO1366,fructose_aerobic,APPLDHr
iJO1366,fructose_aerobic,ARAI
iJO1366,fructose_aerobic,ARBTptspp
iJO1366,fructose_aerobic,ARBTtex
iJO1366,fructose_aerobic,ARBtex
iJO1366,fructose_aerobic,ARGTRS
iJO1366,fructose_aerobic,ASCBPL
iJO1366,fructose_aerobic,ASCBptspp
iJO1366,fructose_aerobic,ASCBtex
iJO1366,fructose_aerobic,ASNTRS
iJO1366,fructose_aerobic,ASO3t8pp
iJO1366,fructose_aerobic,ASO3tex
iJO1366,fructose_aerobic,ASPTRS
iJO1366,fructose_aerobic,ASR
iJO1366,fructose_aerobic,BALAt2pp
iJO1366,fructose_aerobic,BALAtex
iJO1366,fructose_aerobic,BETALDHx
iJO1366,fructose_aerobic,BETALDHy
iJO1366,fructose_aerobic,BSORx
iJO1366,fructose_aerobic,BSORy
iJO1366,fructose_aerobic,BTNt2ipp
iJO1366,fructose_aerobic,BTNtex
iJO1366,fructose_aerobic,BUTCT
iJO1366,fructose_aerobic,BUTSO3abcpp
iJO1366,fructose_aerobic,BUTSO3tex
iJO1366,fructose_aerobic,BUTt2rpp
iJO1366,fructose_aerobic,BUTtex
iJO1366,fructose_aerobic,BWCOGDS1
iJO1366,fructose_aerobic,BWCOGDS2
iJO1366,fructose_aerobic,BWCOS
iJO1366,fructose_aerobic,CAT
iJO1366,fructose_aerobic,CBIAT
iJO1366,fructose_aerobic,CBItonex
iJO1366,fructose_aerobic,CBIuabcpp
iJO1366,fructose_aerobic,CCGS
iJO1366,fructose_aerobic,CD2tex
iJO1366,fructose_aerobic,CDGR
iJO1366,fructose_aerobic,CDGS
iJO1366,fructose_aerobic,CFAS160E
iJO1366,fructose_aerobic,CFAS160G
iJO1366,fructose_aerobic,CFAS180E
iJO1366,fructose_aerobic,CFAS180G
iJO1366,fructose_aerobic,CHLabcpp
iJO1366,fructose_aerobic,CHLt2pp
iJO1366,fructose_aerobic,CHLtex
iJO1366,fructose_aerobic,CHOLD
iJO1366,fructose_aerobic,CHTBSptspp
iJO1366,fructose_aerobic,CHTBStex
iJO1366,fructose_aerobic,CINNDO
iJO1366,fructose_aerobic,CMPtex
iJO1366,fructose_aerobic,CPH4S
iJO1366,fructose_aerobic,CRNBTCT
iJO1366,fructose_aerobic,CRNCAL2
iJO1366,fructose_aerobic,CRNCAR
iJO1366,fructose_aerobic,CRNCBCT
iJO1366,fructose_aerobic,CRNCDH
iJO1366,fructose_aerobic,CRNDCAL2
iJO1366,fructose_aerobic,CRNDtex
iJO1366,fructose_aerobic,CRNt7pp
iJO1366,fructose_aerobic,CRNtex
iJO1366,fructose_aerobic,CSNt2pp
iJO1366,fructose_aerobic,CSNtex
iJO1366,fructose_aerobic,CTBTCAL2
iJO1366,fructose_aerobic,CU1Opp
iJO1366,fructose_aerobic,CU1abcpp
iJO1366,fructose_aerobic,CUt3
iJO1366,fructose_aerobic,CUtex
iJO1366,fructose_aerobic,CYANST
iJO1366,fructose_aerobic,CYANSTpp
iJO1366,fructose_aerobic,CYANtex
iJO1366,fructose_aerobic,CYNTAH
iJO1366,fructose_aerobic,CYNTt2pp
iJO1366,fructose_aerobic,CYNTtex
iJO1366,fructose_aerobic,CYSDDS
iJO1366,fructose_aerobic,CYSDabcpp
iJO1366,fructose_aerobic,CYSDtex
iJO1366,fructose_aerobic,CYSSADS
iJO1366,fructose_aerobic,CYSTRS
iJO1366,fructose_aerobic,DADNt2pp
iJO1366,fructose_aerobic,DADNtex
iJO1366,fructose_aerobic,DAMPtex
iJO1366,fructose_aerobic,DAPAL
iJO1366,fructose_aerobic,DAPabcpp
iJO1366,fructose_aerobic,DC6PH
iJO1366,fructose_aerobic,DCAtex
iJO1366,fructose_aerobic,DCMPtex
iJO1366,fructose_aerobic,DCYTt2pp
iJO1366,fructose_aerobic,DCYTtex
iJO1366,fructose_aerobic,DDCAtexi
iJO1366,fructose_aerobic,DDGALK
iJO1366,fructose_aerobic,DDGLCNt2rpp
iJO1366,fructose_aerobic,DDGLCNtex
iJO1366,fructose_aerobic,DDGLK
iJO1366,fructose_aerobic,DDPGALA
iJO1366,fructose_aerobic,DGMPtex
iJO1366,fructose_aerobic,DGSNt2pp
iJO1366,fructose_aerobic,DGSNtex
iJO1366,fructose_aerobic,DHACOAH
iJO1366,fructose_aerobic,DHCIND
iJO1366,fructose_aerobic,DHCINDO
iJO1366,fructose_aerobic,DHMPTR
iJO1366,fructose_aerobic,DHNPTE
iJO1366,fructose_aerobic,DHPPD
iJO1366,fructose_aerobic,DHPTDNR
iJO1366,fructose_aerobic,DHPTDNRN
iJO1366,fructose_aerobic,DHPTPE
iJO1366,fructose_aerobic,DIMPtex
iJO1366,fructose_aerobic,DINSt2pp
iJO1366,fructose_aerobic,DINStex
iJO1366,fructose_aerobic,DKGLCNR1
iJO1366,fructose_aerobic,DKGLCNR2x
iJO1366,fructose_aerobic,DKGLCNR2y
iJO1366,fructose_aerobic,DMSOR1
iJO1366,fructose_aerobic,DMSOR1pp
iJO1366,fructose_aerobic,DMSOR2
iJO1366,fructose_aerobic,DMSOR2pp
iJO1366,fructose_aerobic,DMSOtex
iJO1366,fructose_aerobic,DMSOtpp
iJO1366,fructose_aerobic,DMStex
iJO1366,fructose_aerobic,DOGULNR
iJO1366,fructose_aerobic,DOPAtex
iJO1366,fructose_aerobic,DSBAO1
iJO1366,fructose_aerobic,DSBAO2
iJO1366,fructose_aerobic,DSBCGT
iJO1366,fructose_aerobic,DSBDR
iJO1366,fructose_aerobic,DSBGGT
iJO1366,fructose_aerobic,DSERt2pp
iJO1366,fructose_aerobic,DSERtex
iJO1366,fructose_aerobic,DTARTD
iJO1366,fructose_aerobic,DTMPtex
iJO1366,fructose_aerobic,DUMPtex
iJO1366,fructose_aerobic,DURADx
iJO1366,fructose_aerobic,DURIt2pp
iJO1366,fructose_aerobic,DURItex
iJO1366,fructose_aerobic,DXYLK
iJO1366,fructose_aerobic,ETHSO3abcpp
iJO1366,fructose_aerobic,ETHSO3tex
iJO1366,fructose_aerobic,F6Pt6_2pp
iJO1366,fructose_aerobic,F6Ptex
iJO1366,fructose_aerobic,FACOAL100t2pp
iJO1366,fructose_aerobic,FACOAL80t2pp
iJO1366,fructose_aerobic,FALDH2
iJO1366,fructose_aerobic,FALDtex
iJO1366,fructose_aerobic,FALDtpp
iJO1366,fructose_aerobic,FALGTHLs
iJO1366,fructose_aerobic,FCI
iJO1366,fructose_aerobic,FCLK
iJO1366,fructose_aerobic,FCLPA
iJO1366,fructose_aerobic,FDMO
iJO1366,fructose_aerobic,FDMO2
iJO1366,fructose_aerobic,FDMO3
iJO1366,fructose_aerobic,FDMO4
iJO1366,fructose_aerobic,FDMO6
iJO1366,fructose_aerobic,FE3DCITabcpp
iJO1366,fructose_aerobic,FE3DCITtonex
iJO1366,fructose_aerobic,FE3DHBZR
iJO1366,fructose_aerobic,FE3DHBZSabcpp
iJO1366,fructose_aerobic,FE3DHBZStonex
iJO1366,fructose_aerobic,FESD2s
iJO1366,fructose_aerobic,FFSD
iJO1366,fructose_aerobic,FHL
iJO1366,fructose_aerobic,FMETTRS
iJO1366,fructose_aerobic,FORCT
iJO1366,fructose_aerobic,FRULYSDG
iJO1366,fructose_aerobic,FRULYSE
iJO1366,fructose_aerobic,FRULYSK
iJO1366,fructose_aerobic,FRULYSt2pp
iJO1366,fructose_aerobic,FRULYStex
iJO1366,fructose_aerobic,FRUURt2rpp
iJO1366,fructose_aerobic,FRUURtex
iJO1366,fructose_aerobic,FUCtex
iJO1366,fructose_aerobic,FUCtpp
iJO1366,fructose_aerobic,FUMt2_2pp
iJO1366,fructose_aerobic,FUMt2_3pp
iJO1366,fructose_aerobic,FUMtex
iJO1366,fructose_aerobic,G1PPpp
iJO1366,fructose_aerobic,G1Ptex
iJO1366,fructose_aerobic,G2PP
iJO1366,fructose_aerobic,G2PPpp
iJO1366,fructose_aerobic,G3PCabcpp
iJO1366,fructose_aerobic,G3PCtex
iJO1366,fructose_aerobic,G3PIabcpp
iJO1366,fructose_aerobic,G3PItex
iJO1366,fructose_aerobic,G3PSabcpp
iJO1366,fructose_aerobic,G3PStex
iJO1366,fructose_aerobic,G6Pt6_2pp
iJO1366,fructose_aerobic,G6Ptex
iJO1366,fructose_aerobic,GAL1PPpp
iJO1366,fructose_aerobic,GAL1Ptex
iJO1366,fructose_aerobic,GALBDtex
iJO1366,fructose_aerobic,GALCTD
iJO1366,fructose_aerobic,GALCTLO
iJO1366,fructose_aerobic,GALCTND
iJO1366,fructose_aerobic,GALCTNLt2pp
iJO1366,fructose_aerobic,GALCTNLtex
iJO1366,fructose_aerobic,GALCTNt2pp
iJO1366,fructose_aerobic,GALCTNtex
iJO1366,fructose_aerobic,GALCTt2rpp
iJO1366,fructose_aerobic,GALCTtex
iJO1366,fructose_aerobic,GALKr
iJO1366,fructose_aerobic,GALM2pp
iJO1366,fructose_aerobic,GALS3
iJO1366,fructose_aerobic,GALTptspp
iJO1366,fructose_aerobic,GALTtex
iJO1366,fructose_aerobic,GALURt2rpp
iJO1366,fructose_aerobic,GALURtex
iJO1366,fructose_aerobic,GALabcpp
iJO1366,fructose_aerobic,GALt2pp
iJO1366,fructose_aerobic,GALtex
iJO1366,fructose_aerobic,GAM6Pt6_2pp
iJO1366,fructose_aerobic,GAMAN6Ptex
iJO1366,fructose_aerobic,GAMptspp
iJO1366,fructose_aerobic,GAMtex
iJO1366,fructose_aerobic,GBBTNtex
iJO1366,fructose_aerobic,GDMANE
iJO1366,fructose_aerobic,GDPtex
iJO1366,fructose_aerobic,GHBDHx
iJO1366,fructose_aerobic,GLCATr
iJO1366,fructose_aerobic,GLCDpp
iJO1366,fructose_aerobic,GLCNt2rpp
iJO1366,fructose_aerobic,GLCNtex
iJO1366,fructose_aerobic,GLCRAL
iJO1366,fructose_aerobic,GLCRD
iJO1366,fructose_aerobic,GLCRt2rpp
iJO1366,fructose_aerobic,GLCRtex
iJO1366,fructose_aerobic,GLCUR1Ptex
iJO1366,fructose_aerobic,GLCURt2rpp
iJO1366,fructose_aerobic,GLCURtex
iJO1366,fructose_aerobic,GLCabcpp
iJO1366,fructose_aerobic,GLCptspp
iJO1366,fructose_aerobic,GLCt2pp
iJO1366,fructose_aerobic,GLNTRS
iJO1366,fructose_aerobic,GLNabcpp
iJO1366,fructose_aerobic,GLNtex
iJO1366,fructose_aerobic,GLTPD
iJO1366,fructose_aerobic,GLUNpp
iJO1366,fructose_aerobic,GLYBabcpp
iJO1366,fructose_aerobic,GLYBt2pp
iJO1366,fructose_aerobic,GLYBtex
iJO1366,fructose_aerobic,GLYC2Pabcpp
iJO1366,fructose_aerobic,GLYC2Ptex
iJO1366,fructose_aerobic,GLYTRS
iJO1366,fructose_aerobic,GMAND
iJO1366,fructose_aerobic,GMPtex
iJO1366,fructose_aerobic,GNK
iJO1366,fructose_aerobic,GOFUCR
iJO1366,fructose_aerobic,GP4GH
iJO1366,fructose_aerobic,GPDDA1
iJO1366,fructose_aerobic,GPDDA1pp
iJO1366,fructose_aerobic,GPDDA3
iJO1366,fructose_aerobic,GPDDA3pp
iJO1366,fructose_aerobic,GPDDA5
iJO1366,fructose_aerobic,GPDDA5pp
iJO1366,fructose_aerobic,GSNt2pp
iJO1366,fructose_aerobic,GSNtex
iJO1366,fructose_aerobic,GTHOXtex
iJO1366,fructose_aerobic,GTPtex
iJO1366,fructose_aerobic,GUI1
iJO1366,fructose_aerobic,GUI2
iJO1366,fructose_aerobic,GUR1PPpp
iJO1366,fructose_aerobic,H2O2tex
iJO1366,fructose_aerobic,H2tex
iJO1366,fructose_aerobic,H2tpp
iJO1366,fructose_aerobic,HADPCOADH3
iJO1366,fructose_aerobic,HCINNMt2rpp
iJO1366,fructose_aerobic,HCINNMtex
iJO1366,fructose_aerobic,HCYSMT2
iJO1366,fructose_aerobic,HDCAtexi
iJO1366,fructose_aerobic,HDCEAtexi
iJO1366,fructose_aerobic,HETZK
iJO1366,fructose_aerobic,HG2abcpp
iJO1366,fructose_aerobic,HG2t3pp
iJO1366,fructose_aerobic,HG2tex
iJO1366,fructose_aerobic,HISTRS
iJO1366,fructose_aerobic,HKNDDH
iJO1366,fructose_aerobic,HKNTDH
iJO1366,fructose_aerobic,HMPK1
iJO1366,fructose_aerobic,HOPNTAL
iJO1366,fructose_aerobic,HPPPNDO
iJO1366,fructose_aerobic,HPPPNt2rpp
iJO1366,fructose_aerobic,HPPPNtex
iJO1366,fructose_aerobic,HYD1pp
iJO1366,fructose_aerobic,HYD2pp
iJO1366,fructose_aerobic,HYD3pp
iJO1366,fructose_aerobic,IDONt2rpp
iJO1366,fructose_aerobic,IDONtex
iJO1366,fructose_aerobic,ILETRS
iJO1366,fructose_aerobic,IMPtex
iJO1366,fructose_aerobic,INOSTt4pp
iJO1366,fructose_aerobic,INSTtex
iJO1366,fructose_aerobic,ISETACabcpp
iJO1366,fructose_aerobic,ISETACtex
iJO1366,fructose_aerobic,KG6PDC
iJO1366,fructose_aerobic,LACZ
iJO1366,fructose_aerobic,LACZpp
iJO1366,fructose_aerobic,LALADGLUtex
iJO1366,fructose_aerobic,LALADGLUtpp
