reaction_id,flux,absolute_flux,model_name,condition
IPPMIb,-0.3951144320130041,0.3951144320130041,iML1515,fructose_aerobic
OMCDC,0.3951144320130041,0.3951144320130041,iML1515,fructose_aerobic
IPPMIa,-0.3951144320130041,0.3951144320130041,iML1515,fructose_aerobic
LEUTAi,0.39511443201300406,0.39511443201300406,iML1515,fructose_aerobic
PRFGS,0.39290966101586,0.39290966101586,iML1515,fructose_aerobic
GLUPRT,0.39290966101586,0.39290966101586,iML1515,fructose_aerobic
PRAIS,0.39290966101585995,0.39290966101585995,iML1515,fructose_aerobic
PRAGSr,0.39290966101585995,0.39290966101585995,iML1515,fructose_aerobic
ADSL2r,0.3927140906370429,0.3927140906370429,iML1515,fructose_aerobic
AIRC2,0.3927140906370429,0.3927140906370429,iML1515,fructose_aerobic
AIRC3,-0.3927140906370429,0.3927140906370429,iML1515,fructose_aerobic
PRASCSi,0.3927140906370429,0.3927140906370429,iML1515,fructose_aerobic
GARFT,0.3907583868488699,0.3907583868488699,iML1515,fructose_aerobic
NDPK2,0.3729720063431516,0.3729720063431516,iML1515,fructose_aerobic
VPAMTr,0.3711118952513519,0.3711118952513519,iML1515,fructose_aerobic
DHQTi,0.33424030136519817,0.33424030136519817,iML1515,fructose_aerobic
DHQS,0.3342403013651981,0.3342403013651981,iML1515,fructose_aerobic
SHKK,0.33424030136519806,0.33424030136519806,iML1515,fructose_aerobic
PSCVT,0.33424030136519806,0.33424030136519806,iML1515,fructose_aerobic
DDPA,0.33424030136519806,0.33424030136519806,iML1515,fructose_aerobic
SHK3Dr,0.33424030136519806,0.33424030136519806,iML1515,fructose_aerobic
CHORS,0.334240301365198,0.334240301365198,iML1515,fructose_aerobic
UMPK,0.3315391499447631,0.3315391499447631,iML1515,fructose_aerobic
SDPDS,0.3253212396944757,0.3253212396944757,iML1515,fructose_aerobic
DHDPRy,0.3253212396944757,0.3253212396944757,iML1515,fructose_aerobic
THDPS,0.3253212396944757,0.3253212396944757,iML1515,fructose_aerobic
DAPE,0.3253212396944757,0.3253212396944757,iML1515,fructose_aerobic
SDPTA,-0.3253212396944757,0.3253212396944757,iML1515,fructose_aerobic
DHDPS,0.3253212396944757,0.3253212396944757,iML1515,fructose_aerobic
HACD3,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
HACD5,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
ECOAH2,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
ECOAH3,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
ECOAH4,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
ACACT2r,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
ECOAH5,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
HACD4,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
HACD2,0.31210576867027556,0.31210576867027556,iML1515,fructose_aerobic
ACOAD5f,-0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ECOAH1,0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACOAD4f,-0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACOAD3f,-0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACOAD2f,-0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACACT5r,0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACACT1r,0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
HACD1,0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACACT4r,0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACACT3r,0.3121057686702755,0.3121057686702755,iML1515,fructose_aerobic
ACOAD1fr,0.31210576867027545,0.31210576867027545,iML1515,fructose_aerobic
DAPDC,0.3009512410999786,0.3009512410999786,iML1515,fructose_aerobic
ORPT,-0.29010629354637457,0.29010629354637457,iML1515,fructose_aerobic
ASPCT,0.29010629354637457,0.29010629354637457,iML1515,fructose_aerobic
DHORD2,0.29010629354637457,0.29010629354637457,iML1515,fructose_aerobic
DHORTS,-0.29010629354637457,0.29010629354637457,iML1515,fructose_aerobic
OMPDC,0.29010629354637457,0.29010629354637457,iML1515,fructose_aerobic
CHORM,0.28360686719025624,0.28360686719025624,iML1515,fructose_aerobic
TKT2,0.2780732711179555,0.2780732711179555,iML1515,fructose_aerobic
ADSL1r,0.2624887742667798,0.2624887742667798,iML1515,fructose_aerobic
ADSS,0.2624887742667798,0.2624887742667798,iML1515,fructose_aerobic
OCBT,0.2594087600497868,0.2594087600497868,iML1515,fructose_aerobic
AGPR,-0.2594087600497868,0.2594087600497868,iML1515,fructose_aerobic
ARGSS,0.2594087600497868,0.2594087600497868,iML1515,fructose_aerobic
ACODA,0.2594087600497868,0.2594087600497868,iML1515,fructose_aerobic
ACGK,0.2594087600497868,0.2594087600497868,iML1515,fructose_aerobic
ACGS,0.2594087600497868,0.2594087600497868,iML1515,fructose_aerobic
ACOTA,-0.2594087600497868,0.2594087600497868,iML1515,fructose_aerobic
ARGSL,0.25940876004978675,0.25940876004978675,iML1515,fructose_aerobic
ILETA,-0.2547931237102576,0.2547931237102576,iML1515,fructose_aerobic
DHAD2,0.2547931237102576,0.2547931237102576,iML1515,fructose_aerobic
THRD_L,0.25479312371025753,0.25479312371025753,iML1515,fructose_aerobic
KARA2,0.25479312371025753,0.25479312371025753,iML1515,fructose_aerobic
ACHBS,0.25479312371025753,0.25479312371025753,iML1515,fructose_aerobic
ECOAH6,0.24385433745470989,0.24385433745470989,iML1515,fructose_aerobic
ECOAH7,0.24385433745470989,0.24385433745470989,iML1515,fructose_aerobic
HACD6,0.24385433745470989,0.24385433745470989,iML1515,fructose_aerobic
HACD7,0.24385433745470989,0.24385433745470989,iML1515,fructose_aerobic
ACACT7r,0.24385433745470989,0.24385433745470989,iML1515,fructose_aerobic
ACACT6r,0.24385433745470989,0.24385433745470989,iML1515,fructose_aerobic
ACOAD6f,-0.24385433745470986,0.24385433745470986,iML1515,fructose_aerobic
SO4t2pp,0.220845438537004,0.220845438537004,iML1515,fructose_aerobic
SO4tex,0.22084543853700397,0.22084543853700397,iML1515,fructose_aerobic
EX_so4_e,-0.22084543853700397,0.22084543853700397,iML1515,fructose_aerobic
BPNT,0.21704102462081964,0.21704102462081964,iML1515,fructose_aerobic
SADT2,0.21704102462081964,0.21704102462081964,iML1515,fructose_aerobic
ADSK,0.21704102462081964,0.21704102462081964,iML1515,fructose_aerobic
PAPSR,0.21704102462081964,0.21704102462081964,iML1515,fructose_aerobic
TRDR,0.21704102462081962,0.21704102462081962,iML1515,fructose_aerobic
CYSS,0.21704102462081962,0.21704102462081962,iML1515,fructose_aerobic
SULR,0.21704102462081962,0.21704102462081962,iML1515,fructose_aerobic
SERAT,0.21704102462081962,0.21704102462081962,iML1515,fructose_aerobic
GK1,0.21331027847064682,0.21331027847064682,iML1515,fructose_aerobic
GMPS,0.2133102784706468,0.2133102784706468,iML1515,fructose_aerobic
